sp_x,sp_y,sp_z,x_r,y_r,z_r,ang,pow
8.13686496244831,8.13686496244831,69.0476853860125,-8.13686496244831,-8.13686496244831,-69.0476853860125,3.84742442640246,0.145605489785557
23.3474945257904,6.2559423034756,65.694426592092,-23.3474945257904,-6.2559423034756,-65.694426592092,4.85441598726917,0.407387313392802
17.0915522223148,17.0915522223148,65.694426592092,-17.0915522223148,-17.0915522223148,-65.694426592092,4.85441598726917,0.407387313392802
6.25594230347561,23.3474945257904,65.694426592092,-6.25594230347561,-23.3474945257904,-65.694426592092,4.85441598726917,0.407387313392802
35.2968717564667,7.02098432217497,60.0402916661413,-35.2968717564667,-7.02098432217497,-60.0402916661413,5.8291830975987,0.506428419893455
29.9232429984838,19.9940717488551,60.0402916661413,-29.9232429984838,-19.9940717488551,-60.0402916661413,5.8291830975987,0.506428419893455
19.9940717488551,29.9232429984838,60.0402916661413,-19.9940717488551,-29.9232429984838,-60.0402916661413,5.8291830975987,0.506428419893455
7.02098432217497,35.2968717564667,60.0402916661413,-7.02098432217497,-35.2968717564667,-60.0402916661413,5.8291830975987,0.506428419893455
46.1469971666177,6.0753674331437,52.2833105594556,-46.1469971666177,-6.0753674331437,-52.2833105594556,0.91153757859861,0.657957313702453
43.0021555712313,17.8120760488817,52.2833105594556,-43.0021555712313,-17.8120760488817,-52.2833105594556,0.91153757859861,0.657957313702453
36.9267881380876,28.3349211177359,52.2833105594556,-36.9267881380876,-28.3349211177359,-52.2833105594556,0.91153757859861,0.657957313702453
28.3349211177359,36.9267881380876,52.2833105594556,-28.3349211177359,-36.9267881380876,-52.2833105594556,0.91153757859861,0.657957313702453
17.8120760488817,43.0021555712313,52.2833105594556,-17.8120760488817,-43.0021555712313,-52.2833105594556,0.91153757859861,0.657957313702453
6.07536743314371,46.1469971666177,52.2833105594556,-6.07536743314371,-46.1469971666177,-52.2833105594556,0.91153757859861,0.657957313702453
55.1230269074301,6.21087349785307,42.6951631330343,-55.1230269074301,-6.21087349785307,-42.6951631330343,2.60338300072458,0.555985790636358
52.3589281645765,18.3211813620277,42.6951631330343,-52.3589281645765,-18.3211813620277,-42.6951631330343,2.60338300072458,0.555985790636358
46.9693341317072,29.5127886901193,42.6951631330343,-46.9693341317072,-29.5127886901193,-42.6951631330343,2.60338300072458,0.555985790636358
39.2245015586151,39.2245015586151,42.6951631330343,-39.2245015586151,-39.2245015586151,-42.6951631330343,2.60338300072458,0.555985790636358
29.5127886901193,46.9693341317072,42.6951631330343,-29.5127886901193,-46.9693341317072,-42.6951631330343,2.60338300072458,0.555985790636358
18.3211813620277,52.3589281645765,42.6951631330343,-18.3211813620277,-52.3589281645765,-42.6951631330343,2.60338300072458,0.555985790636358
6.21087349785306,55.1230269074301,42.6951631330343,-6.21087349785306,-55.1230269074301,-42.6951631330343,2.60338300072458,0.555985790636358
62.1548650816965,6.12171988737149,31.6116638647299,-62.1548650816965,-6.12171988737149,-31.6116638647299,4.29489722879247,0.103629799578934
59.7662884734568,18.1299053999428,31.6116638647299,-59.7662884734568,-18.1299053999428,-31.6116638647299,4.29489722879247,0.103629799578934
55.0809269165029,29.4413688153625,31.6116638647299,-55.0809269165029,-29.4413688153625,-31.6116638647299,4.29489722879247,0.103629799578934
48.2788362278875,39.6214169381176,31.6116638647299,-48.2788362278875,-39.6214169381176,-31.6116638647299,4.29489722879247,0.103629799578934
39.6214169381176,48.2788362278875,31.6116638647299,-39.6214169381176,-48.2788362278875,-31.6116638647299,4.29489722879247,0.103629799578934
29.4413688153625,55.0809269165029,31.6116638647299,-29.4413688153625,-55.0809269165029,-31.6116638647299,4.29489722879247,0.103629799578934
18.1299053999429,59.7662884734568,31.6116638647299,-18.1299053999429,-59.7662884734568,-31.6116638647299,4.29489722879247,0.103629799578934
6.1217198873715,62.1548650816965,31.6116638647299,-6.1217198873715,-62.1548650816965,-31.6116638647299,4.29489722879247,0.103629799578934
66.9281132430525,6.59184379735545,19.421000310911,-66.9281132430525,-6.59184379735545,-19.421000310911,4.45077435277712,0.758367110495763
